,Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,Fluid_Velocity,nu,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged?
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.00082,500,0,0,0.0075,0.01,1.00E-05,0.255345702,0.312588245,0.902187169,0.181872148,0.012302611,0.0149705,0.016088928,0.018421684,0.020956369,0.022653712,0.035834568,C500D0.5d.165T.75Case,500000,FALSE
0,0.631286717,0.001105684,0.000898426,0.007603902,0.006070986,0.00033,500,0,0,0.0025,0.01,1.00E-05,0.047169045,0.142118275,1.808199883,3.063714456,0.001010194,0.002993033,0.004572459,0.007616673,0.010348154,0.012018192,0.022630893,C500D0.1d.066T.25Case,500000,FALSE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00062,2000,0,0,0.00625,0.01,1.00E-05,0.159210697,0.228433475,1.286653161,1.30729925,0.00279129,0.003860231,0.004378524,0.005521993,0.006783809,0.007639536,0.014033703,C2000D0.25d.125T.625Case,486000,FALSE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.0025,250,0,0,0.0125,0.01,1.00E-05,0.003215806,0.114706993,2.246058226,5.483999952,0.006111408,0.006984047,0.007560659,0.009538021,0.012801334,0.015019315,0.028879929,C250D0.5d.5T1.25Case,500000,TRUE
0,0.565284463,0.002616109,0.000846174,0.007562294,0.006082574,0.00041,4000,0,0,0.00625,0.01,1.00E-05,0.153308108,0.22828272,1.317034841,1.384339868,0.001981459,0.002682057,0.003008048,0.003741721,0.004568315,0.005163335,0.00994773,C4000D0.25d.0825T.625Case,376000,FALSE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00375,500,0,0,0.01875,0.01,1.00E-05,0.00065228,0.035420172,4.827997684,27.27524608,0.008302295,0.008977855,0.009311341,0.01005677,0.011053991,0.011885726,0.021903521,C500D0.75d.75T1.875Case,500000,TRUE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00375,2000,0,0,0.01125,0.01,1.00E-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,C2000D0.75d.75T1.125Case,12000,-1
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00123,250,0,0,0.01875,0.01,1.00E-05,0.348684549,0.405264974,0.904404998,0.406089047,0.022005128,0.026172403,0.027982967,0.031743822,0.035910981,0.03873304,0.057219351,C250D0.75d.2475T1.875Case,500000,FALSE
0,0.477248417,0.005182089,0.001137249,0.007654266,0.006317022,0.0025,500,0,0,0.01,0.01,1.00E-05,0.000642226,0.048726864,4.140631199,19.28441491,0.005901353,0.006367532,0.006615521,0.007278588,0.00824398,0.009159634,0.019281662,C500D0.5d.5T1.0Case,490000,TRUE
0,0.390002639,0.007709131,0.001499305,0.00792409,0.006441565,0.00375,500,0,0,0.01125,0.01,1.00E-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,C500D0.75d.75T1.125Case,14000,-1
