,Solid_Volume_Fraction,Average_Pore_Size,Pore_Size_Std,Average_Sphere_Radius,Sphere_Radius_Std,Particle_Radius,Particle_Rate,Atom_Atom_CohesiveEnergy,Atom_Wall_CohesiveEnergy,Thickness,Fluid_Velocity,nu,Umedian,Umean,Skew,Kurt,Mean_Min_Dist10,Mean_Min_Dist25,Mean_Min_Dist33,Mean_Min_Dist50,Mean_Min_Dist66,Mean_Min_Dist75,Mean_Min_Dist100,Names,EndTime,Clogged?
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,8674,500000,5000000,0.0012,0.18,1.00E-05,0.392351,0.7868721,10.99302006,173.5753238,0.005346121,0.007967401,0.008906674,0.010522281,0.011915579,0.012795574,0.019619319,awE5000000aaE500000C8674dRatio0.55Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00027,8674,5000000,5000000,0.0012,0.18,1.00E-05,0.392351,0.84860516,11.78682995,188.3863551,0.009626536,0.010898436,0.011425585,0.012439456,0.01351239,0.01426147,0.022112752,awE5000000aaE5000000C8674dRatio0.45Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,2245,5000,50000,0.0012,0.18,1.00E-05,0.002680366,0.12083569,2.226944208,4.708614036,0.000772739,0.000873488,0.000942355,0.001233486,0.002040884,0.002858086,0.008930935,awE50000aaE5000C2245dRatio0.55Case,478000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,2245,5000000,5000,0.0012,0.18,1.00E-05,0.57010007,1.0163107,22.11741447,590.9742674,0.007962744,0.010345896,0.011451698,0.013774047,0.016174025,0.017811723,0.029549603,awE5000aaE5000000C2245dRatio0.55Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00027,2245,50000,500000,0.0012,0.18,1.00E-05,0.00772467,0.053493388,3.873510599,15.48638997,0.000733977,0.000843136,0.000907697,0.001092967,0.001406689,0.001712395,0.005869356,awE500000aaE50000C2245dRatio0.45Case,390000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,2245,500000,50000,0.0012,0.18,1.00E-05,0.004331349,0.06672222,3.349419355,11.43037773,0.000787569,0.000857602,0.000898169,0.001010728,0.001216499,0.001500536,0.007018162,awE50000aaE500000C2245dRatio0.55Case,439000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00027,8674,50000,500000,0.0012,0.18,1.00E-05,0.007803751,0.09272564,2.504089117,5.594766678,0.000681841,0.000750623,0.000791475,0.000903135,0.001089277,0.001289771,0.004277317,awE500000aaE50000C8674dRatio0.45Case,218000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00027,2245,500000,50000,0.0012,0.18,1.00E-05,0.006441274,0.08086792,3.00289607,9.216032408,0.000650813,0.000715892,0.000752449,0.000866265,0.001143606,0.001607904,0.00730067,awE50000aaE500000C2245dRatio0.45Case,500000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,8674,5000,5000,0.0012,0.18,1.00E-05,0.030648345,0.16032536,1.74707365,2.419258314,0.000775106,0.000871388,0.000933027,0.001129045,0.001537531,0.001952375,0.005905195,awE5000aaE5000C8674dRatio0.55Case,237000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00033,2245,500000,5000,0.0012,0.18,1.00E-05,0.004569653,0.059972085,3.593141317,13.55765962,0.000786555,0.000858017,0.000896838,0.00100438,0.001194619,0.001453853,0.006820003,awE5000aaE500000C2245dRatio0.55Case,467000,TRUE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00027,2245,5000,50000,0.0012,0.18,1.00E-05,0.040358014,0.1697211,1.70228076,2.401388235,0.000687408,0.000883141,0.001108282,0.002045665,0.00335531,0.004292242,0.010488227,awE50000aaE5000C2245dRatio0.45Case,500000,FALSE
0,0.619828086,0.00134448,0.001333802,0.009097544,0.006917296,0.00027,8674,50000,50000,0.0012,0.18,1.00E-05,0.03400494,0.16954693,1.685867548,2.215582608,0.000652876,0.000740245,0.000799095,0.00101569,0.001489991,0.001931047,0.005789228,awE50000aaE50000C8674dRatio0.45Case,262000,FALSE
